banheiros;quartos;andar;area;suites;aluguel;custo;condo_iptu;vagas;nao_mobiliado;animal;arm_coz;arm_quar;box;arm_ban;sol_man;silencio;novo;luz;sol_tar;vista_livre;chuveiro_ele;tomada_nova;gas_enc;porteiro;elevador;salao_fest;piscina;churrasqueira;metro;esp_gourmet;quadra;academia;hipercentro;zona_sul;zona_norte;zona_leste;zona_oeste;apartamento;casa;latitude;longitude
5;7;0;350;1;9000;9148;0;5;1;1;1;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;-19,9257533;-43,9522846
4;4;0;420;2;9000;9148;0;5;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;1;-19,8582502;-43,9393385
4;4;7;197;2;6000;9114;3034;3;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;-19,971829;-43,943878
5;5;0;460;2;8000;9112;967;6;1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,96102;-43,918647
5;4;12;303;2;7000;9072;1978;4;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;1;0;-19,9411713;-43,9571905
4;5;0;540;2;8000;9044;912;8;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9520087;-43,9160268
3;5;4;300;1;6850;9042;2100;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,940245;-43,9247359
5;5;3;300;1;8000;8979;834;2;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9527636;-43,923815
4;4;6;222;2;7100;8925;1730;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9521865;-43,9503555
4;4;7;197;2;6500;8920;2333;3;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,971829;-43,943878
2;4;10;300;2;5500;8910;3336;3;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;-19,93012;-43,94648
4;4;7;220;2;6580;8903;2235;4;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;-19,949705;-43,957832
2;6;0;360;0;8000;8884;752;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,9323593;-43,9247314
5;6;0;110;3;8710;8868;0;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;-19,9656227;-43,9530846
5;5;0;497;2;8000;8852;720;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8578997;-43,9448896
4;4;11;216;2;6000;8828;2748;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;-19,9295831;-43,9250589
4;5;0;600;4;8000;8817;672;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;-19,953578;-43,955363
5;5;0;428;5;8000;8812;667;4;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;1;-19,8612015;-43,9896844
4;4;12;154;2;5000;8794;3727;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9505694;-43,9295844
2;4;7;140;2;6000;8718;2638;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;-19,9307148;-43,9546043
4;5;0;320;2;8000;8716;584;6;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9529378;-43,9244622
3;4;1;300;2;5000;8667;3600;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;-19,930359;-43,9462023
3;3;5;380;1;5999;8663;2584;4;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9420464;-43,9206802
6;5;0;840;2;8000;8643;511;5;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,894988;-43,9728039
4;4;1;177;2;6500;8637;2050;4;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;-19,9435041;-43,9545789
4;3;12;200;3;6900;8632;1640;3;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9330547;-43,9408722
2;3;0;300;1;7900;8569;539;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9486119;-43,93137
3;4;0;300;0;7500;8565;942;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;-19,9239691;-43,9514559
6;7;0;680;4;8000;8560;428;8;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;-19,9614371;-43,961471
5;5;0;400;2;7900;8543;513;8;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;-19,873359;-43,996968
4;4;1;190;3;6200;8524;2241;3;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;-19,939415;-43,944069
4;4;3;230;2;6300;8515;2131;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,943229;-43,9318864
4;4;5;205;2;5000;8471;3404;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9389099;-43,924406
4;4;0;340;2;7800;8413;472;6;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;-19,8482949;-43,9827347
4;4;0;340;2;8000;8408;263;3;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;-19,9656227;-43,9530846
4;5;0;330;2;8000;8399;267;2;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9402507;-43,9207965
4;4;26;123;1;6200;8389;2106;3;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;-19,9351448;-43,933023
3;2;13;90;2;7000;8380;1286;2;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;-19,9330539;-43,942229
4;3;8;355;2;4500;8366;3806;8;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;-19,9400856;-43,9233456
4;4;8;350;2;6500;8354;1767;3;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,951072;-43,93014
2;4;0;360;1;8000;8330;198;3;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9420925;-43,9159351
4;4;17;186;2;5690;8297;2531;3;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;-19,9300787;-43,9358516
5;4;9;280;2;5500;8276;2702;3;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;-19,9287425;-43,9460817
2;4;4;154;1;5400;8269;2797;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;-19,9736969;-43,9413579
3;3;2;2000;1;5000;8267;3200;2;0;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;-19,8796576;-44,0078376
3;6;0;360;2;7000;8223;1108;4;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;-19,9551954;-43,910266
4;5;0;360;2;7410;8215;671;3;1;1;1;0;0;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,9265172;-43,9425667
3;4;17;230;2;6000;8212;2132;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;-19,9293092;-43,9592204
2;4;10;426;1;5900;8193;2214;3;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9391681;-43,9321694
5;3;0;306;0;8000;8187;55;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,9288351;-43,9296551
4;4;9;230;2;5800;8143;2265;3;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9281636;-43,9488381
3;4;1;116;1;6000;8139;2059;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9310239;-43,9425118
3;4;1;265;1;5300;8114;2743;4;1;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;-19,9382047;-43,9453552
4;4;6;172;2;5200;8099;2829;3;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;-19,9300508;-43,9476981
4;4;10;280;1;6500;8045;1458;3;1;1;0;0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;-19,9686794;-43,9680726
5;6;0;400;4;7500;8040;417;5;1;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9393559;-43,9249177
4;4;17;240;2;6000;7990;1910;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;-19,9293092;-43,9592204
3;4;0;400;1;7500;7965;329;5;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;-19,9573738;-43,9515961
3;4;8;225;1;5500;7890;2316;3;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,937797;-43,923892
4;4;7;156;4;6500;7856;1269;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,930624;-43,957472
4;4;10;280;1;6500;7821;1234;5;1;1;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;-19,9703074;-43,9680704
10;5;0;2000;2;6700;7821;1000;5;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;1;-19,8579917;-43,9923726
3;4;3;196;1;5000;7805;2738;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9416154;-43,923371
4;3;0;220;3;7000;7777;650;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9551945;-43,9520044
2;3;8;98;1;6250;7734;1400;4;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;-19,9420743;-43,9438203
4;4;0;430;2;7300;7723;291;4;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;-19,96177;-43,947159
2;4;4;142;1;6000;7719;1639;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9370754;-43,9464542
2;3;8;135;1;7000;7694;600;3;1;1;0;0;1;0;1;0;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9348718;-43,934471
4;6;0;300;1;7000;7688;561;4;1;1;1;1;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,934665;-43,922463
3;4;0;490;1;7200;7680;350;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9611176;-43,9564573
3;4;10;200;1;5000;7626;2559;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9500808;-43,9509615
2;2;0;140;1;7000;7582;455;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9705659;-43,9466776
2;3;6;285;1;6000;7572;1492;3;1;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;-19,9262491;-43,9227691
10;8;0;458;8;7000;7534;419;4;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;-19,9017497;-43,9261848
2;3;0;823;1;6500;7429;811;0;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;-19,8582326;-43,9754262
4;4;5;260;1;6500;7390;803;3;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;-19,8825272;-43,9282298
4;5;0;399;2;6910;7388;353;3;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9385678;-43,9588575
2;3;5;200;1;6500;7387;800;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9331715;-43,9285711
2;3;0;332;1;7000;7385;270;8;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9618068;-43,9609058
3;4;9;137;1;5500;7378;1804;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9330046;-43,947425
4;4;5;160;2;5500;7365;1791;3;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;0;-19,956908;-43,93701
4;4;9;260;2;5000;7348;2281;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;-19,931896;-43,942011
3;3;0;300;1;7000;7336;209;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;-19,9618068;-43,9609058
4;4;0;420;1;7000;7315;200;2;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9514517;-43,9385137
3;3;1;200;2;5500;7281;1707;4;1;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;-19,9736246;-43,9655607
4;3;0;300;1;7000;7199;84;2;1;0;1;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;-19,893674;-43,999856
3;3;8;173;3;4500;7169;2635;4;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;-19,9430752;-43,9179293
3;4;15;400;1;6000;7157;1077;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;-19,9348654;-43,9284869
5;5;0;450;3;6500;7149;542;3;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;-19,958219;-43,949795
6;7;0;400;4;6800;7146;234;4;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;-19,900753;-43,9240039
5;5;0;200;2;6000;7116;1017;8;1;1;1;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;-19,8667668;-43,9795535
3;4;3;170;1;5500;7109;1535;2;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;1;0;-19,931363;-43,944573
2;4;4;150;1;4900;7108;2142;2;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;-19,9283904;-43,9260846
3;3;8;188;1;5300;7075;1704;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9341945;-43,9419278
3;4;10;190;2;4500;7067;2507;4;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;-19,8915599;-43,9224766
2;2;10;72;1;6050;7047;916;2;1;0;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;-19,9366543;-43,9356865
4;2;7;300;2;2800;7005;4167;3;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;-19,928859;-43,926703
2;2;10;72;1;6000;6996;916;2;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;-19,9366543;-43,9356865
4;3;0;300;2;6500;6968;350;4;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;-19,9000613;-43,9416594
3;4;8;167;1;4500;6960;2400;2;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;-19,9396196;-43,9224069
3;4;12;148;1;4500;6945;2385;2;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;-19,9400536;-43,9412925
4;4;0;413;1;6500;6944;337;4;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;-19,8682807;-43,9300555
3;3;7;140;1;5500;6908;1334;2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;-19,9354631;-43,9267205
3;4;10;190;1;4900;6907;1941;2;1;0;1;1;1;1;1;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9328995;-43,9470158
5;4;5;245;3;5200;6904;1634;2;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;-19,8405634;-43,9907142
5;4;6;240;2;4500;6894;2334;2;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,947422;-43,92226
4;4;8;175;2;5000;6888;1821;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9288744;-43,9540867
4;4;2;137;3;5600;6869;1194;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9781656;-43,9318678
5;4;5;155;2;5000;6860;1793;3;1;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;0;0;0;1;0;-19,956908;-43,93701
4;3;0;386;1;6000;6829;730;8;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;-19,872266;-43,930167
3;5;0;290;2;6300;6820;416;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9327209;-43,962032
2;4;5;200;1;4000;6816;2762;2;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,942469;-43,936036
2;4;8;180;1;4500;6800;2240;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;-19,9341945;-43,9419278
2;6;0;360;0;6000;6798;689;5;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;-19,9327062;-43,9256535
3;4;0;360;1;6500;6788;181;4;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,930001;-43,969743
2;3;15;103;1;5500;6763;1189;2;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;1;0;-19,9300015;-43,948271
3;4;4;260;1;3500;6752;3205;3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,953829;-43,947179
2;4;18;150;1;4900;6746;1780;3;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;0;-19,93337;-43,927856
5;4;12;143;2;4200;6739;2483;3;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9557513;-43,938215
3;2;12;90;1;5341;6713;1300;2;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;-19,9291596;-43,9424122
4;4;8;358;1;4100;6713;2558;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;-19,9410187;-43,9229238
3;4;4;220;1;4600;6709;2047;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9388524;-43,9215597
3;4;5;230;1;4500;6690;2130;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,943229;-43,9318864
6;6;0;524;4;6000;6676;567;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;-19,87191;-43,933045
3;4;0;434;0;6000;6646;537;6;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;-19,8532882;-43,9639472
4;4;0;300;2;6200;6645;343;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;-19,9057384;-43,9712204
3;4;10;190;2;4800;6605;1741;3;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;-19,9511967;-43,9338276
5;4;0;290;0;6000;6599;500;4;1;1;1;0;0;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;-19,9314737;-43,9661585
3;4;8;200;2;4800;6584;1720;3;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;-19,9429999;-43,931937
3;4;10;300;1;5500;6574;1000;2;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;-19,9171463;-43,9294528
2;3;7;105;1;5300;6571;1200;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;-19,9307757;-43,945293
2;3;3;100;1;5000;6527;1460;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;-19,9320213;-43,9333872
3;6;0;300;2;6200;6488;176;2;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;-19,9303991;-43,9661565
4;3;0;208;2;6000;6437;338;3;1;1;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;-19,8744522;-43,9359339
2;4;5;200;1;4800;6436;1572;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;-19,9459229;-43,954725
3;3;0;272;1;6000;6435;326;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;-19,9104047;-43,9773204
3;4;0;420;1;6320;6424;0;8;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;-19,9638302;-43,9509836
4;3;4;160;3;3800;6415;2564;2;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;-19,9309225;-43,9406914
3;4;3;180;2;5000;6414;1347;4;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;-19,9550126;-43,938314
3;5;0;180;1;6000;6414;305;2;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;-19,9270513;-43,9431755
2;3;0;476;1;6100;6403;202;2;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;-19,9303892;-43,9644063
3;4;0;245;1;6000;6399;290;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;-19,9715253;-43,9493225
3;3;0;290;1;6000;6375;276;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;-19,9344727;-43,9210522
